Timestamp,Orientation,Inclination,Time_of_day,Date
607596250.05,83.55,99.46,01:44:10,
607596252.05,83.41,98.91,01:44:12,
607596254.05,83.66,99.20,01:44:14,
607596256.05,83.31,99.14,01:44:16,
607596258.04,83.35,98.93,01:44:18,
607596260.04,83.65,99.04,01:44:20,
607596262.04,83.59,99.08,01:44:22,
607596264.04,83.38,98.89,01:44:24,
607596266.04,83.78,99.57,01:44:26,
607596268.04,83.29,99.02,01:44:28,
607596270.04,83.25,98.86,01:44:30,
607596272.04,83.72,99.21,01:44:32,
607596274.04,83.12,98.89,01:44:34,
607596276.04,83.75,99.52,01:44:36,
607596278.04,83.18,98.90,01:44:38,
607596280.03,83.39,99.18,01:44:40,
607596282.03,83.28,98.95,01:44:42,
607596284.03,83.19,98.91,01:44:44,
607596286.03,83.65,99.89,01:44:46,
607596288.03,83.24,98.95,01:44:48,
607596290.03,83.39,98.98,01:44:50,
607596292.03,83.69,99.10,01:44:52,
607596294.03,83.23,98.80,01:44:54,
607596296.03,83.83,99.52,01:44:56,
607596298.03,83.35,98.90,01:44:58,
607596300.03,83.20,99.20,01:45:00,2020-04-03
607596302.03,83.08,98.86,01:45:02,
607596304.03,83.41,99.21,01:45:04,
607596306.03,83.24,99.05,01:45:06,
607596308.03,83.10,98.85,01:45:08,
607596310.03,83.59,99.69,01:45:10,
607596312.03,83.13,98.92,01:45:12,
607596314.03,83.40,99.20,01:45:14,
607596316.03,83.12,99.03,01:45:16,
607596318.03,83.16,98.97,01:45:18,
607596320.03,83.07,99.03,01:45:20,
607596322.03,83.07,98.94,01:45:22,
607596324.03,83.05,98.90,01:45:24,
607596326.03,83.19,98.96,01:45:26,
607596328.03,83.05,98.91,01:45:28,
607596330.03,83.29,99.03,01:45:30,
607596332.03,83.22,99.01,01:45:32,
607596334.03,83.01,98.81,01:45:34,
607596336.03,83.41,99.43,01:45:36,
607596338.03,83.09,98.85,01:45:38,
607596340.03,83.50,99.33,01:45:40,
607596342.03,83.11,98.97,01:45:42,
607596344.03,83.26,99.22,01:45:44,
607596346.03,83.25,98.84,01:45:46,
607596348.03,83.70,99.86,01:45:48,
607596350.03,82.87,99.14,01:45:50,
607596352.03,82.94,98.95,01:45:52,
607596354.03,83.09,99.89,01:45:54,
607596356.03,82.82,98.99,01:45:56,
607596358.03,82.88,98.85,01:45:58,
607596360.03,83.56,99.40,01:46:00,2020-04-03
607596362.03,82.85,98.74,01:46:02,
607596364.03,83.14,99.45,01:46:04,
607596366.03,83.14,99.08,01:46:06,
607596368.03,83.14,98.83,01:46:08,
607596370.02,83.38,99.22,01:46:10,
607596372.02,82.91,98.78,01:46:12,
607596374.02,83.23,99.40,01:46:14,
607596376.02,82.79,98.83,01:46:16,
607596378.02,83.25,99.08,01:46:18,
607596380.02,82.92,98.83,01:46:20,
607596382.02,82.90,98.78,01:46:22,
607596384.02,83.68,99.49,01:46:24,
607596386.02,83.02,98.94,01:46:26,
607596388.02,83.33,99.04,01:46:28,
607596390.02,83.41,99.03,01:46:30,
607596392.02,83.14,98.83,01:46:32,
607596394.02,83.67,99.35,01:46:34,
607596396.02,82.94,98.81,01:46:36,
607596398.02,83.23,99.20,01:46:38,
607596400.02,82.91,98.84,01:46:40,
607596402.02,82.91,98.82,01:46:42,
607596404.02,83.30,99.15,01:46:44,
607596406.02,82.81,98.72,01:46:46,
607596408.02,83.18,98.99,01:46:48,
607596410.02,82.86,98.93,01:46:50,
607596412.02,83.09,98.87,01:46:52,
607596414.02,83.16,98.88,01:46:54,
607596416.02,82.75,98.69,01:46:56,
607596418.02,86.41,98.37,01:46:58,
607596420.02,66.90,96.68,01:47:00,2020-04-03
607596422.02,83.20,98.20,01:47:02,
607596424.02,80.63,97.63,01:47:04,
607596426.01,82.13,98.68,01:47:06,
607596428.01,80.55,97.57,01:47:08,
607596430.02,80.82,97.55,01:47:10,
607596432.02,81.91,98.89,01:47:12,
607596434.01,80.31,97.47,01:47:14,
607596436.01,80.27,97.20,01:47:16,
607596438.01,80.29,97.11,01:47:18,
607596440.01,80.85,97.48,01:47:20,
607596442.01,80.27,97.22,01:47:22,
607596444.01,80.40,97.10,01:47:24,
607596446.01,81.06,97.36,01:47:26,
607596448.01,79.68,97.31,01:47:28,
607596450.01,80.36,96.99,01:47:30,
607596452.01,81.53,97.88,01:47:32,
607596454.01,80.28,96.93,01:47:34,
607596456.01,80.98,97.14,01:47:36,
607596458.01,81.21,97.30,01:47:38,
607596460.01,80.15,97.02,01:47:40,
607596462.01,82.20,97.40,01:47:42,
607596464.01,80.39,96.96,01:47:44,
607596466.01,81.64,97.37,01:47:46,
607596468.01,80.33,96.93,01:47:48,
607596470.01,81.59,97.53,01:47:50,
607596472.01,80.57,96.99,01:47:52,
607596474.01,81.22,97.22,01:47:54,
607596476.01,80.71,97.03,01:47:56,
607596478.01,80.75,96.96,01:47:58,
607596480.01,81.16,97.17,01:48:00,2020-04-03
607596482.01,80.54,96.86,01:48:02,
607596484.01,81.55,97.28,01:48:04,
607596486.01,80.57,96.91,01:48:06,
607596488.01,81.20,97.58,01:48:08,
607596490.01,80.68,96.88,01:48:10,
607596492.01,81.55,97.61,01:48:12,
607596494.01,80.64,96.88,01:48:14,
607596496.01,80.82,96.90,01:48:16,
607596498.01,79.99,97.45,01:48:18,
607596500.01,80.72,96.89,01:48:20,
607596502.01,81.13,97.72,01:48:22,
607596504.01,80.20,96.88,01:48:24,
607596506.01,81.13,96.95,01:48:26,
607596508.01,81.44,97.00,01:48:28,
607596510.01,80.77,96.79,01:48:30,
607596512.01,81.61,97.12,01:48:32,
607596514.01,80.87,96.74,01:48:34,
607596516.01,81.85,97.27,01:48:36,
607596518.01,80.89,96.72,01:48:38,
607596520.01,81.65,97.14,01:48:40,
607596522.01,80.98,96.79,01:48:42,
607596524.01,81.46,96.96,01:48:44,
607596526.01,81.12,96.88,01:48:46,
607596528.01,81.19,96.77,01:48:48,
607596530.01,81.45,97.01,01:48:50,
607596532.01,81.15,96.94,01:48:52,
607596534.01,80.76,97.56,01:48:54,
607596536.01,80.45,96.71,01:48:56,
607596538.01,81.13,96.82,01:48:58,
607596540.01,81.96,97.11,01:49:00,2020-04-03
607596542.01,80.81,96.71,01:49:02,
607596544.01,81.48,97.09,01:49:04,
607596546.01,80.89,96.83,01:49:06,
607596548.01,80.72,96.75,01:49:08,
607596550.01,81.69,97.32,01:49:10,
607596552.01,80.75,96.71,01:49:12,
607596554.01,81.75,97.27,01:49:14,
607596556.01,80.76,96.63,01:49:16,
607596558.01,81.47,97.09,01:49:18,
607596560.01,80.68,96.68,01:49:20,
607596562.01,81.65,97.31,01:49:22,
607596564.01,80.77,96.78,01:49:24,
607596566.01,81.51,96.96,01:49:26,
607596568.01,80.82,96.75,01:49:28,
607596570.01,81.10,96.81,01:49:30,
607596572.01,81.62,97.06,01:49:32,
607596574.00,80.74,96.69,01:49:34,
607596576.00,81.85,97.36,01:49:36,
607596578.00,81.22,96.59,01:49:38,
607596580.00,82.48,97.47,01:49:40,
607596582.00,80.98,96.53,01:49:42,
607596584.00,82.15,97.58,01:49:44,
607596586.00,81.03,96.58,01:49:46,
607596588.00,81.82,97.02,01:49:48,
607596590.00,81.26,96.68,01:49:50,
607596592.00,81.21,96.56,01:49:52,
607596594.00,82.20,97.12,01:49:54,
607596596.00,81.11,96.55,01:49:56,
607596598.00,81.39,96.69,01:49:58,
607596600.00,81.47,96.68,01:50:00,2020-04-03
607596602.00,81.26,96.58,01:50:02,
607596604.00,82.07,97.04,01:50:04,
607596606.00,81.06,96.46,01:50:06,
607596608.00,81.95,97.14,01:50:08,
607596610.00,81.06,96.46,01:50:10,
607596612.00,81.74,97.13,01:50:12,
607596614.00,81.34,96.61,01:50:14,
607596616.00,81.13,96.64,01:50:16,
607596618.00,81.84,96.76,01:50:18,
607596620.00,81.49,96.58,01:50:20,
607596622.00,82.06,96.77,01:50:22,
607596624.00,81.13,96.45,01:50:24,
607596626.00,82.02,96.89,01:50:26,
607596628.00,81.29,96.46,01:50:28,
607596630.00,82.17,97.21,01:50:30,
607596632.00,81.21,96.51,01:50:32,
607596634.00,81.79,96.74,01:50:34,
607596636.00,82.11,96.84,01:50:36,
607596638.00,81.18,96.46,01:50:38,
607596640.00,82.17,97.11,01:50:40,
607596642.00,81.25,96.52,01:50:42,
607596644.00,82.01,96.98,01:50:44,
607596646.00,81.37,96.57,01:50:46,
607596648.00,81.32,96.54,01:50:48,
607596650.00,81.78,96.78,01:50:50,
607596652.00,81.50,96.54,01:50:52,
607596654.00,82.11,97.19,01:50:54,
607596656.00,81.14,96.55,01:50:56,
607596658.00,82.21,96.85,01:50:58,
607596660.00,81.96,96.74,01:51:00,2020-04-03
607596662.00,81.12,96.44,01:51:02,
607596664.00,82.18,96.79,01:51:04,
607596666.00,81.52,96.65,01:51:06,
607596668.00,81.75,96.65,01:51:08,
607596670.00,81.71,96.61,01:51:10,
607596672.00,82.16,97.09,01:51:12,
607596674.00,81.30,96.57,01:51:14,
607596676.00,81.89,96.77,01:51:16,
607596678.00,81.59,96.59,01:51:18,
607596680.00,81.54,96.48,01:51:20,
607596682.00,81.88,96.68,01:51:22,
607596684.00,81.36,96.50,01:51:24,
607596686.00,81.95,97.07,01:51:26,
607596688.00,81.35,96.57,01:51:28,
607596690.00,81.78,96.75,01:51:30,
607596692.00,81.76,96.88,01:51:32,
607596694.00,81.21,96.56,01:51:33,
607596696.00,82.05,97.49,01:51:35,
607596698.00,81.06,96.53,01:51:37,
607596700.00,81.57,96.85,01:51:39,
607596702.00,81.28,96.56,01:51:41,
607596704.00,81.14,96.33,01:51:43,
607596706.00,81.79,96.84,01:51:45,
607596708.00,81.19,96.38,01:51:47,
607596710.00,81.48,96.47,01:51:49,
607596712.00,81.52,96.78,01:51:51,
607596714.00,81.09,96.51,01:51:53,
607596716.00,82.08,97.12,01:51:55,
607596718.00,80.98,96.28,01:51:57,
607596720.00,81.88,97.54,01:51:59,
607596722.00,54.72,97.99,01:52:01,2020-04-03
607596724.00,39.04,101.00,01:52:03,
607596726.00,15.56,93.76,01:52:05,
607596728.00,20.05,86.79,01:52:07,
607596730.00,20.78,85.67,01:52:09,
607596732.00,20.20,87.10,01:52:11,
607596734.00,20.31,87.49,01:52:13,
607596736.00,20.43,86.33,01:52:15,
607596738.00,20.51,87.27,01:52:17,
607596740.00,20.28,87.53,01:52:19,
607596742.00,20.47,86.47,01:52:21,
607596744.00,20.25,87.33,01:52:23,
607596746.00,20.35,87.44,01:52:25,
607596748.00,20.48,86.44,01:52:27,
607596750.00,20.54,87.52,01:52:29,
607596752.00,20.56,86.92,01:52:31,
607596754.00,20.20,87.12,01:52:33,
607596756.00,20.58,87.66,01:52:35,
607596758.00,20.71,86.65,01:52:37,
607596760.00,20.41,87.71,01:52:39,
607596762.00,21.21,86.86,01:52:41,
607596764.00,19.94,86.01,01:52:43,
607596766.00,17.64,86.49,01:52:45,
607596768.00,18.14,86.56,01:52:47,
607596770.00,17.39,85.54,01:52:49,
607596772.00,18.15,86.78,01:52:51,
607596774.00,18.60,85.34,01:52:53,
607596776.00,17.95,85.78,01:52:55,
607596778.00,18.14,85.50,01:52:57,
607596780.00,17.70,86.24,01:52:59,
607596782.00,17.83,86.31,01:53:01,2020-04-03
607596784.00,18.05,85.36,01:53:03,
607596786.00,17.76,86.53,01:53:05,
607596788.00,17.87,86.18,01:53:07,
607596790.00,17.71,85.39,01:53:09,
607596792.00,17.99,86.38,01:53:11,
607596794.00,17.82,86.64,01:53:13,
607596796.00,17.53,85.82,01:53:15,
607596798.00,17.86,86.52,01:53:17,
607596800.00,18.20,86.60,01:53:19,
607596802.00,17.97,86.01,01:53:21,
607596804.00,18.00,86.73,01:53:23,
607596806.00,17.87,85.99,01:53:25,
607596808.00,17.87,86.52,01:53:27,
607596810.00,17.89,86.35,01:53:29,
607596812.00,18.07,85.81,01:53:31,
607596814.00,17.76,85.72,01:53:33,
607596816.00,17.91,86.58,01:53:35,
607596818.00,17.96,85.54,01:53:37,
607596820.00,17.71,86.15,01:53:39,
607596822.00,17.88,86.61,01:53:41,
607596824.00,17.97,85.11,01:53:43,
607596826.00,17.88,86.51,01:53:45,
607596828.00,18.10,85.41,01:53:47,
607596830.00,17.86,86.47,01:53:49,
607596832.00,17.96,85.64,01:53:51,
607596834.00,17.38,86.65,01:53:53,
607596836.00,18.01,85.78,01:53:55,
607596838.00,16.50,87.34,01:53:57,
607596840.00,17.33,85.83,01:53:59,
607596842.00,16.95,86.15,01:54:01,2020-04-03
607596844.00,17.24,86.68,01:54:03,
607596846.00,17.19,85.68,01:54:05,
607596848.00,17.16,86.69,01:54:07,
607596850.00,17.32,86.69,01:54:09,
607596852.00,17.24,85.02,01:54:11,
607596854.00,17.23,86.53,01:54:13,
607596856.00,17.16,86.70,01:54:15,
607596858.00,17.37,85.34,01:54:17,
607596860.00,17.22,86.48,01:54:19,
607596862.00,17.27,86.74,01:54:21,
607596864.00,17.12,85.35,01:54:23,
607596866.00,17.34,86.87,01:54:25,
607596868.00,17.28,85.36,01:54:27,
607596870.00,17.18,86.25,01:54:29,
607596872.00,17.11,86.65,01:54:31,
607596874.00,17.35,85.55,01:54:33,
607596876.00,17.26,86.74,01:54:35,
607596878.00,17.24,85.75,01:54:37,
607596880.00,15.64,85.71,01:54:39,
607596882.00,17.11,86.19,01:54:41,
607596884.00,16.70,85.67,01:54:43,
607596886.00,17.16,86.69,01:54:45,
607596888.00,17.28,85.27,01:54:47,
607596890.00,17.12,86.51,01:54:49,
607596892.00,17.21,86.74,01:54:51,
607596894.00,17.18,85.34,01:54:53,
607596896.00,16.92,86.62,01:54:55,
607596898.00,17.23,86.77,01:54:57,
607596900.00,17.40,85.30,01:54:59,
607596902.00,16.99,86.69,01:55:01,2020-04-03
607596904.00,17.37,85.76,01:55:03,
607596906.00,17.00,86.19,01:55:05,
607596907.99,17.20,86.87,01:55:07,
607596909.99,17.16,85.69,01:55:09,
607596911.99,17.02,87.05,01:55:11,
607596913.99,17.16,86.28,01:55:13,
607596915.99,16.81,86.23,01:55:15,
607596917.99,16.91,86.96,01:55:17,
607596919.99,16.85,85.44,01:55:19,
607596921.99,16.91,86.91,01:55:21,
